Running for 103.0 seconds (103 samples at 1.0 second intervals).
Power measurements will start in 2 seconds time.

Waiting 2 seconds before starting (gathering samples). Waiting 1 seconds before starting (gathering samples).                                                                                  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   pkg-0 uncore  pkg-0   dram   core   dram   psys   SEN1   TSKN   B0D4   TMEM   SEN2   SEN3 x86_pk pch_ca iwlwif INT340   SEN4  CPU Freq
17:02:06   1.5   0.0   0.4  97.9   0.3    1   4567   1604   40   13   39   3.49    1.75   0.00   1.75   0.33   1.46   0.33   0.88  24.05  24.05  29.05  24.05  22.05  26.05  30.00  25.00  23.00  20.00  24.05  2.53 GHz
17:02:07   0.4   0.0   0.3  99.4   0.0    1    933    545    0    0    0   1.00    0.50   0.00   0.50   0.33   0.26   0.33   0.57  25.05  24.05  29.05  24.05  22.05  26.05  30.00  24.00  23.00  20.00  24.05  1.28 GHz
17:02:08   0.8   0.0   0.5  98.6   0.1    1   2791   1190   16    4   16   2.72    1.36   0.00   1.36   0.32   1.04   0.32   0.94  25.05  24.05  29.05  24.05  22.05  26.05  31.00  24.00  23.00  20.00  24.05  1.84 GHz
17:02:09   0.1   0.0   0.0  99.9   0.0    1    770    456    0    0    0   0.93    0.46   0.00   0.46   0.30   0.18   0.30   0.67  25.05  24.05  29.05  24.05  22.05  26.05  30.00  25.00  23.00  20.00  24.05  1.28 GHz
17:02:10   0.0   0.0   0.3  99.7   0.0    1    716    426    0    0    1   0.89    0.44   0.00   0.44   0.30   0.16   0.30   0.65  25.05  24.05  29.05  24.05  22.05  26.05  30.00  23.00  23.00  20.00  24.05  1.22 GHz
17:02:11   1.1   0.0   0.5  98.1   0.3    1   4405   1510   40   13   39   3.17    1.58   0.00   1.58   0.33   1.30   0.33   0.86  25.05  24.05  28.05  24.05  22.05  26.05  30.00  25.00  23.00  20.00  24.05  2.34 GHz
17:02:12   0.3   0.0   0.3  99.5   0.0    1    936    594    0    0    0   1.06    0.53   0.00   0.53   0.30   0.28   0.30   0.61  25.05  24.05  29.05  24.05  22.05  26.05  30.00  25.00  23.00  20.00  24.05  1.42 GHz
17:02:13   0.4   0.0   0.5  99.0   0.1    1   2856   1195   17    4   17   2.43    1.21   0.00   1.21   0.32   0.94   0.32   0.79  24.05  24.05  29.05  25.05  22.05  26.05  29.00  24.00  24.00  20.00  24.05  1.92 GHz
17:02:14   0.0   0.0   0.3  99.7   0.0    1    814    479    0    0    0   0.88    0.44   0.00   0.44   0.29   0.17   0.29   0.69  24.05  24.05  28.05  25.05  22.05  26.05  29.00  24.00  23.00  20.00  24.05  1.27 GHz
17:02:15   0.1   0.0   0.3  99.6   0.0    1    747    443    0    0    1   0.93    0.47   0.00   0.47   0.30   0.19   0.30   0.64  25.05  24.05  28.05  24.05  22.05  26.05  29.00  24.00  23.00  20.00  24.05  1.12 GHz
17:02:16   1.1   0.0   0.8  97.9   0.3    1   4357   1615   40   13   39   3.01    1.51   0.00   1.51   0.32   1.21   0.32   0.84  25.05  24.05  28.05  24.05  22.05  26.05  29.00  24.00  23.00  20.00  24.05  1.93 GHz
17:02:17   0.1   0.0   0.1  99.7   0.0    1    870    530    0    0    0   0.84    0.42   0.00   0.42   0.29   0.21   0.29   0.53  24.05  24.05  29.05  24.05  22.05  26.05  29.00  24.00  23.00  20.00  24.05  1.19 GHz
